"Provincia","Codice","Tipologia","Denominazione","Indirizzo","Civico","Localita","Cod. comune","Comune","CAP","Distr.","Telefono","Caratteristica scuola","Sede direttivo","Codice sede riferimento","Codice sede di direttivo","Denominazione sede direttivo","Indirizzo sede di direttivo","Cod. comune sede dir.","Comune sede di direttivo","CAP sede dir.","Distr. sede dir.","Classificazione Autonomia","Organico Autonomia","Organico Sede","Num. Sedi Autonomia","Macrotipologia Autonomia","Tipologia Autonomia","Tipologia Sede","S-Comune montano","Telefono Sede Autonomia","Fax Sede Autonomia","Fax Sede Autonomia_1","Indirizzo E-Mail Autonomia","Indirizzo E-Mail sede corsi","Indirizzo PEC Autonomia","Indirizzo PEC sede corsi","Codice_ISTAT_comune_SEDE","coorY","coorX","location"
"MI","MIEE8FP01X","Istituto Istruzione Primario","Primaria - M. Curie","Via Guicciardi","1",,"F205","MILANO","20158",,,"Ordinaria","NO","MIIC8FP00T","MIIC8FP00T","IC di Milano, Via Maffucci","Via Maffucci, 60","F205","MILANO","20158",,"Statale","1406","464","3","Primo ciclo","Istituto Comprensivo",,"Non montano","0288447160","0288447164","0239320412","smsmaffucci@tin.it","guicciardimi@yahoo.it","MIMM0AD00Ai@pec.istruzione.it","miee00600c@pec.istruzione.it","15146","45,5013776","9,17357079","(45.5013776, 9.17357079)"
"MI","MIMM8FV017","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Pertini","Via P.Boifava","52",,"F205","MILANO","20142",,,"Ordinaria","NO","MIIC8FV006","MIIC8FV006","IC di Milano, Via Palmieri","Via Palmieri, 24","F205","MILANO","20141",,"Statale","1248","444","4","Primo ciclo","Istituto Comprensivo",,"Non montano",,"028435931","0288447001","cebattisti@libero.it","mimm666008@istruzione.it","miee04801g@pec.istruzione.it","mimm666008@pec.istruzione.it","15146","45,4268428","9,1745771","(45.4268428, 9.1745771)"
"MI","MIEE8DE013","Istituto Istruzione Primario","Primaria - Cuoco-Sassi","Via Corridoni","34  36","MILANO","F205","MILANO","20122","074","0288440320","Ordinaria","NO","MIIC8DE001","MIIC8DE001","Omnicomprensivo Musicale di Milano, Via Corridoni","Via Corridoni, 34-36","F205","MILANO","20122","074","Statale","818","398","4","Omnicomprensivo","Omnicomprensivo",,"Non montano","0288440320","0288440328","0288440328","miic8de001@istruzione.it","miic8de001@istruzione.it","miic8de001@pec.istruzione.it","miic8de001@pec.istruzione.it","15146","45,46355371","9,20337189","(45.46355371, 9.20337189)"
"MI","MIMM8CH01V-01","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Ex R. Govone succursale","Via Pepe","40","MILANO","F205","MILANO","20159","075","0288447124","Succursale","NO","MIIC8CH00T","MIIC8CH00T","Confalonieri","Via Dal Verme, 10","F205","MILANO","20159","075","Statale","930","0","3","Primo ciclo","Istituto Comprensivo",,"Non montano","0288447124","0288447125",,"miic8ch00t@istruzione.it",,"miic8ch00t@pec.istruzione.it","miic8ch00t@pec.istruzione.it","15146","45,48743326","9,18345086","(45.48743326, 9.18345086)"
"MI","MIEE8EP019","Istituto Istruzione Primario","Primaria - Madre Teresa di Calcutta","Via di Vittorio",,,"I602","SENAGO","20030","066",,"Ordinaria","NO","MIIC8EP007","MIIC8EP007","S. Allende","Viale Risorgimento, 45","I602","SENAGO","20030","066","Statale","1007","130","6","Primo ciclo","Istituto Comprensivo",,"Non montano","0299058520","0299058520",,"miic8ep007@istruzione.it",,"miic8ep007@pec.istruzione.it","miee378023@pec.istruzione.it","15206","45,570636","9,12620025","(45.570636, 9.12620025)"
"MI","MIEE8FD02D","Istituto Istruzione Primario","Primaria - via Bizet","Via Bizet","3",,"G686","PIOLTELLO","20096","058",,"Ordinaria","NO","MIIC8FD00A","MIIC8FD00A","IC di Pioltello, Via Bizet","Via Bizet, 1","G686","PIOLTELLO","20096","058","Statale","2004","443","6","Primo ciclo","Istituto Comprensivo",,"Non montano","0292103740","0292103740","0292104445","mimm64800p@istruzione.it","pioltello3@hotmail.com","mimm64800p@pec.istruzione.it","miee32800x@pec.istruzione.it","15175","45,50794449","9,33334741","(45.50794449, 9.33334741)"
"MI","MIEE8AG02X","Istituto Istruzione Primario","Primaria - Gherardini","Via Cittadini","9","MILANO","F205","MILANO","20157","093","023555083","Ordinaria","NO","MIIC8AG00R","MIIC8AG00R","IC Via Val Lagarina","Via Val Lagarina, 44","F205","MILANO","20157","093","Statale","786","182","3","Primo ciclo","Istituto Comprensivo",,"Non montano","02/88448984","02/88448984",,"miic8ag00r@istruzione.it",,"miic8ag00r@pec.istruzione.it","miic8ag00r@pec.istruzione.it","15146","45,51431196","9,13122136","(45.51431196, 9.13122136)"
"MI","MIPS02301P-LP","Istituto Istruzione Secondario Secondo grado","L. Scientifico ad indirizzo Sportivo - Cardano - 1 sezione","Via Natta","11","-","F205","MILANO","20151","092","000238005599","Ordinaria","SI","MIIS023008","MIIS023008","G. Cardano","Via Natta, 11","F205","MILANO","20151","092","Statale","1112","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0238005599","0233402739",,"miis023008@istruzione.it",,"miis023008@pec.istruzione.it","miis023008@pec.istruzione.it","15146","45,48823154","9,1187229","(45.48823154, 9.1187229)"
"MI","MIEE8B701D","Istituto Istruzione Primario","Primaria - Pisacane Poerio","Via Pisacane","9","MILANO","F205","MILANO","20129","076","0288448870","Ordinaria","SI","MIIC8B700B","MIIC8B700B","Pisacane","Via Pisacane, 9","F205","MILANO","20129","076","Statale","1118","694","2","Primo ciclo","Istituto Comprensivo",,"Non montano","027383525","027382140","0270008084","miic8b700b@istruzione.it","gnosella@libero.it","miic8b700b@pec.istruzione.it","miic8b700b@pec.istruzione.it","15146","45,4692507","9,21121821","(45.4692507, 9.21121821)"
"MI","MIMM8AR012","Istituto Istruzione Secondario Primo grado","Secondaira di Primo Grado via Marconi","Via Marconi",,"CINISELLO BALSAMO","C707","CINISELLO BALSAMO","20092","065","0261294190","Ordinaria","NO","MIIC8AR001","MIIC8AR001","G. Garibaldi","Via Marconi, 46","C707","CINISELLO BALSAMO","20092","065","Statale","1260","403","7","Primo ciclo","Istituto Comprensivo",,"Non montano","0261294190","026184181",,"miic8ar001@istruzione.it",,"miic8ar001@pec.istruzione.it","miic8ar001@pec.istruzione.it","15077","45,55255794","9,2068864","(45.55255794, 9.2068864)"
"MI","MITD041014","Istituto Istruzione Secondario Secondo grado","I.T. Economico - Gadda","Via Leonardo Da Vinci","18","-","G220","PADERNO DUGNANO","20037","065","00029183246","Ordinaria","SI","MIIS04100T","MIIS04100T","C.E. Gadda","Via Leonardo Da Vinci, 18","G220","PADERNO DUGNANO","20037","065","Statale","798","352","2","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Tecnico","Non montano","029183246","029101806","029101806","miis04100t@istruzione.it","itcgadda@libero.it","miis04100t@pec.istruzione.it","miis04100t@pec.istruzione.it","15166","45,57156915","9,15888453","(45.57156915, 9.15888453)"
"MI","MITD004015","Istituto Istruzione Secondario Secondo grado","I. T. Economico - Cattaneo","Piazza Vetra","9","-","F205","MILANO","20123","074","000286452302","Ordinaria","NO","MIIS00400V","MIIS00400V","C. Cattaneo","Piazza della Vetra, 9","F205","MILANO","20123","074","Statale","741","233","2","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Tecnico","Non montano","02862256","028900228",,"miis00400v@istruzione.it",,"miis00400v@pec.istruzione.it","miis00400v@pec.istruzione.it","15146","45,45846514","9,18313324","(45.45846514, 9.18313324)"
"MI","MIPS16000D-LS","Istituto Istruzione Secondario Secondo grado","L. Scientifico - Marconi","Via dei Narcisi","5","MILANO","F205","MILANO","20147","090","000248302354","Ordinaria","SI","MIPS16000D","MIPS16000D","G. Marconi","Via Dei Narcisi, 5","F205","MILANO","20147","090","Statale","829","829","1","Secondo ciclo","Liceo","Liceo","Non montano","0248302354","0248302709","0248302709","mips16000d@istruzione.it","segreteria@marconionline.it","mips16000d@pec.istruzione.it","mips16000d@pec.istruzione.it","15146","45,45073389","9,12823574","(45.45073389, 9.12823574)"
"MI","MIEE8F201R","Istituto Istruzione Primario","Primaria - F. Aporti","Via Mantegna","10",,"F205","MILANO","20154",,,"Ordinaria","NO","MIIC8F200P","MIIC8F200P","IC di Milano, Via Linneo","Via Linneo, 2","F205","MILANO","20145",,"Statale","1821","450","4","Primo ciclo","Istituto Comprensivo",,"Non montano","0288448987","0288448990","0234939947",,"tulliaro@tin.it",,"miee32300r@pec.istruzione.it","15146","45,48369474","9,1676155","(45.48369474, 9.1676155)"
"MI","MIAA8BU01R","Scuola dell'Infanzia","Infanzia - Collodi","Piazza XXV Aprile",,,"L665","VANZAGO","20010","067",,"Ordinaria","NO","MIIC8BU003","MIIC8BU003","Paolo Neglia","Via Garibaldi, 55","G772","POGLIANO MILANESE","20010","067","Statale","1561","249","5","Primo ciclo","Istituto Comprensivo",,"Non montano","029341968","0293549984",,"miic8bu003@istruzione.it",,"miic8bu003@pec.istruzione.it","miaa375019@pec.istruzione.it","15229","45,52545","8,99585624","(45.52545, 8.99585624)"
"MI","MITF30000N-TT","Istituto Istruzione Secondario Secondo grado","I.T. Tecnologico -  Torricelli","Via Dini","7","MILANO","F205","MILANO","20142","088","000289511344","Ordinaria","SI","MITF30000N","MITF30000N","E. Torricelli","Via Dini, 7","F205","MILANO","20142","088","Statale","995","995","1","Secondo ciclo","Istituto Tecnico","Istituto Tecnico","Non montano","0289511344","028466175","028466175","mitf30000n@istruzione.it","amministratore@torricellimi.it","mitf30000n@pec.istruzione.it","mitf30000n@pec.istruzione.it","15146","45,42908775","9,17961799","(45.42908775, 9.17961799)"
"MI","MIAA8GF02E","Scuola dell'Infanzia","Infanzia - via Roma","Via Roma",,,"B162","BRESSO","20091","065",,"Ordinaria","NO","MIIC8GF00L","MIIC8GF00L","IC di Bresso - Via Bologna","Via Bologna, 34","B162","BRESSO","20091","065","Statale","1214","217","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0261455390","0261455399",,"dirdidue@tin.it",,,"miee201003@pec.istruzione.it","15032","45,53666914","9,18828855","(45.53666914, 9.18828855)"
"MI","MIPC140005-LL","Istituto Istruzione Secondario Secondo grado","L. Linguistico - Quasimodo","Via Volta","25","-","E801","MAGENTA","20013","071","029794892","Ordinaria","SI","MIPC140005","MIPC140005","S. Quasimodo","Via Volta, 25","E801","MAGENTA","20013","071","Statale","1032","0","1","Secondo ciclo","Liceo","Liceo","Non montano","029794892","029790733",,"mipc140005@istruzione.it",,"mipc140005@pec.istruzione.it","mipc140005@pec.istruzione.it","15130","45,46614633","8,88413928","(45.46614633, 8.88413928)"
"MI","MIMM8C301Q","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - R.Cozzi Quarenghi","Via Quarenghi","14","MILANO","F205","MILANO","20151","092","0233402964","Ordinaria","NO","MIIC8C300P","MIIC8C300P","Massa","Via Brocchi, 5","F205","MILANO","20151","092","Statale","1168","405","4","Primo ciclo","Istituto Comprensivo",,"Non montano","0288444966","023084423",,"miic8c300p@istruzione.it",,"miic8c300p@pec.istruzione.it","miic8c300p@pec.istruzione.it","15146","45,49495574","9,1186884","(45.49495574, 9.1186884)"
"MI","MICT71700N","Ctp","C.T.P. - Viale Mugello sede associata","Viale Campania","8","MILANO","F205","MILANO","20100",,"025832665","Ordinaria","NO","MI991473DRM","MI991473DRM","CPIA - Milano","Via De Rossi, 2","F205","MILANO","20156","084","Cpia","0","0","12","Istruzione Adulti","CTP",,"Non montano",,"0233000715",,"franca.eda@tiscalinet.it",,,"miee8dx01p - 01@pec.istruzione.it","15146","45,46297558","9,22411416","(45.46297558, 9.22411416)"
"MI","MIAA8AY01A","Scuola dell'Infanzia","Infanzia - Montessori","Viale Brianza",,"CUSANO MILANINO","D231","CUSANO MILANINO","20095","065","026131377","Ordinaria","NO","MIIC8AY00D","MIIC8AY00D","Giovanni XXIII","Via Roma, 27","D231","CUSANO MILANINO","20095","065","Statale","994","139","5","Primo ciclo","Istituto Comprensivo",,"Non montano","026196097","026132424",,"miic8ay00d@istruzione.it",,"miic8ay00d@pec.istruzione.it","miic8ay00d@pec.istruzione.it","15098","45,5480484","9,1922832","(45.5480484, 9.1922832)"
"MI","MIEE8DK021","Istituto Istruzione Primario","Primaria - Don Bosco","Via Suor Chiara Tribolo",,"DAIRAGO","D244","DAIRAGO","20020","069","0331431729","Ordinaria","NO","MIIC8DK00T","MIIC8DK00T","IC di Villa Cortese","Via Olcella, 24","L928","VILLA CORTESE","20020","069","Statale","881","309","4","Primo ciclo","Istituto Comprensivo",,"Non montano",,,,"miic8dk00t@istruzione.it","MIIC8DK00T@istruzione.it","miic8dk00t@pec.istruzione.it","miic8dk00t@pec.istruzione.it","15099","45,56548377","8,85306065","(45.56548377, 8.85306065)"
"MI","MIAA8AB01E","Scuola dell'Infanzia","Infanzia - Collodi","Via Indipendenza",,"FRAZ. BETTOLA","G488","PESCHIERA BORROMEO","20068","057","025471076","Ordinaria","NO","MIIC8AB00N","MIIC8AB00N","Fabrizio De AndrÃÂ¨","Via Goldoni, 1","G488","PESCHIERA BORROMEO","20068","057","Statale","1555","177","5","Primo ciclo","Istituto Comprensivo",,"Non montano","025470172","0251650184",,"miic8ab00n@istruzione.it",,"miic8ab00n@pec.istruzione.it","miic8ab00n@pec.istruzione.it","15171","45,4274349","9,31037315","(45.4274349, 9.31037315)"
"MI","MIMM8AS01T","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Garcia Villas","Via Risorgimento",,"CINISELLO BALSAMO","C707","CINISELLO BALSAMO","20092","065","0266010409","Ordinaria","NO","MIIC8AS00R","MIIC8AS00R","Zandonai","Via Risorgimento, 174","C707","CINISELLO BALSAMO","20092","065","Statale","1220","388","6","Primo ciclo","Istituto Comprensivo",,"Non montano","0266010409","0266048278",,"miic8as00r@istruzione.it",,"miic8as00r@pec.istruzione.it","miic8as00r@pec.istruzione.it","15077","45,56047415","9,2140923","(45.56047415, 9.2140923)"
"MI","MIMM8CY01Q-01","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Gemelli succursale","Via Pescarenico",,"-","F205","MILANO","20143","089","0288444688","Succursale","NO","MIIC8CY00P","MIIC8CY00P","Capponi","Via Pestalozzi, 13","F205","MILANO","20143","089","Statale","957","0","3","Primo ciclo","Istituto Comprensivo",,"Non montano","0289125839","0289123381",,"miic8cy00p@istruzione.it",,"miic8cy00p@pec.istruzione.it","miic8cy00p@pec.istruzione.it","15146","45,43248615","9,17178085","(45.43248615, 9.17178085)"
"MI","MIAA8C702X","Scuola dell'Infanzia","Infanzia - via Lamennais","Via Lamennais","19","MILANO","F205","MILANO","20153","091","0248201737","Ordinaria","NO","MIIC8C7002","MIIC8C7002","Manara","Via Lamennais, 20","F205","MILANO","20153","091","Statale","924","50","7","Primo ciclo","Istituto Comprensivo",,"Non montano","0288444540","0240915002",,"miic8c7002@istruzione.it",,"miic8c7002@pec.istruzione.it","miic8c7002@pec.istruzione.it","15146","45,47364596","9,11294524","(45.47364596, 9.11294524)"
"MI","MIMM8B4011","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Ex A. Tadino  - S.Gregorio","Via S.Gregorio","5","-","F205","MILANO","20124","076","0288440152","Ordinaria","NO","MIIC8B400X","MIIC8B400X","Galvani","Via Galvani, 7","F205","MILANO","20124","075","Statale","765","259","3","Primo ciclo","Istituto Comprensivo",,"Non montano","0288440253","0267509849",,"miic8b400x@istruzione.it","miic8b400x@istruzione.it","miic8b400x@pec.istruzione.it","miic8b400x@pec.istruzione.it","15146","45,4782959","9,20698759","(45.4782959, 9.20698759)"
"MI","MIAA8CC02L","Scuola dell'Infanzia","Infanzia - Cristo Risorto","Via Cristo Risorto",,,"C003","CASSANO D'ADDA","20062","059",,"Ordinaria","NO","MIIC8CC00P","MIIC8CC00P","IC di Cassano D'adda","Via Leonardo Da Vinci,","C003","CASSANO D'ADDA","20062","059","Statale","1826","212","8","Primo ciclo","Istituto Comprensivo",,"Non montano","036360061","0363361145",,"miic8cc00p@istruzione.it",,"miic8cc00p@pec.istruzione.it","miee364003@pec.istruzione.it","15059","45,52288581","9,50971568","(45.52288581, 9.50971568)"
"MI","MIAA8A9019","Scuola dell'Infanzia","Infanzia -   V.Sauro","Via N. Sauro",,"BARANZATE","A618","BARANZATE","20021","066","023562826","Ordinaria","NO","MIIC8A900C","MIIC8A900C","Gianni Rodari","Via Aquileia, 1","A618","BARANZATE","20021","066","Statale","844","63","4","Primo ciclo","Istituto Comprensivo",,"Non montano","023561839","023561839",,"miic8a900c@istruzione.it",,"miic8a900c@pec.istruzione.it","miic8a900c@pec.istruzione.it","15250","45,52717136","9,11706598","(45.52717136, 9.11706598)"
"MI","MIPC05000V","Istituto Istruzione Secondario Secondo grado","L. Classico - Berchet","Via della Commenda","26","MILANO","F205","MILANO","20122","074","025450709","Ordinaria","SI","MIPC05000V","MIPC05000V","G. Berchet","Via della Commenda, 26","F205","MILANO","20122","074","Statale","851","851","1","Secondo ciclo","Liceo","Liceo","Non montano","025450709","0255017570","0255017570","berchet@liceoberchet.it","berchet@liceoberchet.it","mipc05000v@pec.istruzione.it","mipc05000v@pec.istruzione.it","15146","45,45540106","9,19947411","(45.45540106, 9.19947411)"
"MI","MITF077015-LS","Istituto Istruzione Secondario Secondo grado","L. Scientifico - Galilei","Via Paravia","31","-","F205","MILANO","20148","092","0240091762","Ordinaria","SI","MIIS07700L","MIIS07700L","G. Galilei","Via Paravia, 31","F205","MILANO","20148","092","Statale","994","0","3","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0240091762","0240090183",,,,"miis07700l@pec.istruzione.it","mitf077015-l@pec.istruzione.it","15146","45,47140299","9,13090824","(45.47140299, 9.13090824)"
"MI","MIPS021013","Istituto Istruzione Secondario Secondo grado","L. Scientifico - -V. Benini","Via Cavour","1","MELEGNANO","F100","MELEGNANO","20077","057","00029830658","Succursale","NO","MIIS02100L","MIIS02100L","V. Benini","Viale Predabissi, 3","F100","MELEGNANO","20077","057","Statale","745","330","3","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","029836225","029835903",,"miis02100l@istruzione.it",,"miis02100l@pec.istruzione.it","miis02100l@pec.istruzione.it","15140","45,35990519","9,32548287","(45.35990519, 9.32548287)"
"MI","MIMM8AX01P","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Marconi","Via Donizetti",,"CUSANO MILANINO","D231","CUSANO MILANINO","20095","065","026132812","Ordinaria","NO","MIIC8AX00N","MIIC8AX00N","E. Fermi","Via Donizzetti, 4","D231","CUSANO MILANINO","20095","065","Statale","774","263","3","Primo ciclo","Istituto Comprensivo",,"Non montano","026132812","026192757",,"miic8ax00n@istruzione.it",,"miic8ax00n@pec.istruzione.it","mimm8ax00n@pec.istruzione.it","15098","45,5465052","9,18144774","(45.5465052, 9.18144774)"
"MI","MIEE8CR04B","Istituto Istruzione Primario","Primaria - via Gabbro","Via Gabbro","6","MILANO","F205","MILANO","20161","081","0288447351","Ordinaria","NO","MIIC8CR006","MIIC8CR006","IC di Milano, Piazza Gasparri","Piazza Gasparri, 6","F205","MILANO","20161","081","Statale","892","212","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0288446958","0266222780",,"miic8cr006@istruzione.it",,"miic8cr006@pec.istruzione.it","miic8cr006@pec.istruzione.it","15146","45,51612841","9,16036419","(45.51612841, 9.16036419)"
"MI","MIEE8BC027","Istituto Istruzione Primario","Primaria - via Litta","Via Litta",,"LAINATE","E415","LAINATE","20020","067","029370817","Ordinaria","NO","MIIC8BC004","MIIC8BC004","IC di Lainate, via Lamarmora","Via Lamarmora,","E415","LAINATE","20020","067","Statale","1326","335","4","Primo ciclo","Istituto Comprensivo",,"Non montano","029371716","0293572010",,"miic8bc004@istruzione.it",,"miic8bc004@pec.istruzione.it","miic8bc004@pec.istruzione.it","15116","45,57197652","9,02770742","(45.57197652, 9.02770742)"
"MI","MIEE8CA015","Istituto Istruzione Primario","Primaria - Inzago","Via Brambilla","4","INZAGO","E317","INZAGO","20065","059","029547623","Ordinaria","NO","MIIC8CA003","MIIC8CA003","Via Leopardi","Via Leopardi,","E317","INZAGO","20065","059","Statale","1465","391","8","Primo ciclo","Istituto Comprensivo",,"Non montano","029549953","029549953",,"miic8ca003@istruzione.it",,"miic8ca003@pec.istruzione.it","miic8ca003@pec.istruzione.it","15114","45,54058649","9,48293467","(45.54058649, 9.48293467)"
