"CODICE_FARMACIA","DESCRIZIONE_FARMACIA","PARTITA_IVA","INDIRIZZO","COMUNE","FRAZIONE","CAP","PROVINCIA","CODICE_ISTAT","LATITUDINE","LONGITUDINE","LOCATION"
"CO0475","FARMACIA ROVELLO PORRO SRL","03693480133","VIA DANTE ALIGHIERI, 6","ROVELLO PORRO",,"22070","CO","13.202","45,65244376829","9,03714646971","POINT (9.037146469714 45.652443768291)"
"BS0688","FARM. CARINI DI CARINI LUZZAGO DR. ALESSANDRO E C SNC","03738780984","LARGO TORRELUNGA","BRESCIA",,"25121","BS","17.029","45,53589440209","10,23100709088","POINT (10.231007090877 45.535894402087)"
"BS0718","FARM. COMUNALE BORGOSATOLLO","03914630987","VIA IV NOVEMBRE","BORGOSATOLLO","PIFFIONE","25010","BS","17.021","45,490210599","10,2376871324","POINT (10.2376871324 45.490210599)"
"BG0641","FARMACIA DI BRUSAPORTO S.R.L.","04255740161","VIA LUIGI TOGNOLI, 12","BRUSAPORTO",,"24060","BG","16.042","45,67030341629","9,76349378459","POINT (9.763493784593 45.670303416285)"
"MI2047","SESTO LAMARMORA","12283700966","LARGO LAMARMORA 1","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,5352741","9,24239157","POINT (9.24239157 45.5352741)"
"VA0530","FARMACIA 1 LAVENO MOMBELLO SRL","02110100126","VIALE GARIBALDI, 1","LAVENO-MOMBELLO",,"21014","VA","12.087","45,90865894515","8,61912501977","POINT (8.619125019767 45.908658945151)"
"CR0184","FARMACIA CAFFI DR. ARNALDO DI CAFFI ANDREA LUIGI E C. SRL","01397810191","VIA GUAIARINI 33/1","ROMANENGO",,"26014","CR","19.086","45,3771484901","9,7877139644","POINT (9.7877139644 45.3771484901)"
"SO0118","FARMACIA DELLA VAL CHIAVENNA DI LA ROCCA GIUSEPPEE GIOVANNI SNC","00928790146","VIA FRANCESCO E GIOVANNI DOLZINO","CHIAVENNA",,"23022","SO","14.018","46,32051463533","9,40176923266","POINT (9.401769232658 46.320514635332)"
"MI0839","FARMACIA COMUNALE 2","02641080961","VIALE SANTUARIO 23","SEREGNO",,"20038","MB","108.039","45,649645","9,20482918","POINT (9.20482918 45.649645)"
"BS0605","FARM. DON BOSCO SAS","02916610989","VIA ZARA, 93","BRESCIA",,"25125","BS","17.029","45,53264758279","10,20278409121","POINT (10.202784091207 45.532647582793)"
"BG0597","FARM. FERRAMOSCA DR. ARNALDO ANDREA","04653650756","VIA TOLARI","GANDOSSO",,"24060","BG","16.109","45,66500978343","9,90684612184","POINT (9.906846121842 45.665009783425)"
"MI1524","CENTRALE SNC","02593060961","PIAZZA CESARE BATTISTI, 22","BRUGHERIO",,"20047","MB","108.012","45,5526751","9,30084323","POINT (9.30084323 45.5526751)"
"CO0542","FARMACIA CENTRALE S.R.L.","03677790135","VIA ROMA, 78","LURAGO D'ERBA",,"22040","CO","13.136","45,75121908251","9,22145521698","POINT (9.221455216977 45.751219082508)"
"PV0446","FARMACIA SAN PIETRO S.N.C.","02373750187","VIA SAN PIETRO IN VERZOLO 28B","PAVIA",,"27100","PV","18.110","45,18034970163","9,18486494067","POINT (9.184864940674 45.180349701634)"
"VA0287","FARMACIA NUOVA DR. LUNGHI","03012970129","PIAZZA UNITA' D'ITALIA, 24","SARONNO",,"21047","VA","12.119","45,62874811964","9,03507957656","POINT (9.035079576557 45.628748119636)"
"SO0098","FARMACIA COMUNALE DI POGGIRIDENTI","00886090141","VIA STELVIO, 25","POGGIRIDENTI",,"23020","SO","14.051","46,16954901543","9,92249010593","POINT (9.922490105928 46.16954901543)"
"MN0321","FARMACIA FORNASA DI FORNASA GIUSEPPE E C. S.N.C.","02659600205","VIA SAN FRANCESCO, 16","BORGOCARBONARA","BORGOFRANCO SUL PO","46021","MN","20.073","45,04870298554","11,20496755988","POINT (11.204967559876 45.048702985537)"
"BS0865","FARM. RABITTI SNC DI RABITTI M. & C","04626480984","VIA MILANO 90E","BRESCIA",,"25126","BS","17.029","45,54520719943","10,19559832765","POINT (10.195598327646 45.545207199429)"
"MI1709","NIGUARDA SRL","05381520963","VIA MONTE ROTONDO, 1","MILANO",,"20162","MI","15.146","45,51521888725","9,19409785848","POINT (9.194097858478 45.515218887252)"
"BG0325","FARMACIA TERNI S.A.S. - DR.SSA GIOVANNA VENTURINI & C.","02179830167","VIA MONTE GRAPPA, 3","BERGAMO",,"24121","BG","16.024","45,69596100864","9,67046278979","POINT (9.670462789792 45.695961008638)"
"MI1875","ALLEANZA DI DR. BERCHI & C SAS","09915720966","VIA CESARE CORRENTI, 2","MILANO",,"20123","MI","15.146","45,46009358273","9,18062822389","POINT (9.180628223894 45.460093582729)"
"MI1817","DEL DUOMO SAS DI HIPPO 41 FARMA SRL","08052330969","VIA SAN CLEMENTE","MILANO",,"20122","MI","15.146","45,46295700849","9,19364762455","POINT (9.193647624549 45.462957008492)"
"LO0051","AZIENDA SPECIALE SERVIZI CASALPUSTERLENGO COMUNALE N.1","11824270158","VIA ANTONIO GRAMSCI","CASALPUSTERLENGO",,"26841","LO","98.010","45,18017699252","9,64952077235","POINT (9.649520772346 45.180176992519)"
"BG0373","RAGNI","02074360989","VIA SAN FRANCESCO D'ASSISI","CASTELLI CALEPIO","CIVIDINO","24060","BG","16.062","45,60573321563","9,88917690231","POINT (9.88917690231 45.605733215625)"
"VA0426","FARMACIA EUROPA SRL","03774790129","VIA LEOPOLDO GASPAROTTO, 66","VARESE",,"21100","VA","12.133","45,80017819805","8,83343973608","POINT (8.833439736084 45.800178198051)"
"VA0424","FARMACIA PARCO DEGLI AIRONI SRL","11060590962","VIA G.P. CLERICI, 88","GERENZANO",,"21040","VA","12.075","45,64110229055","9,00332180271","POINT (9.003321802711 45.641102290545)"
"BS0671","FARM. FENAROLI SAS DELLE DOTT.SSE AURELIA E LUDOVICA FENAROLI","03768870986","VIA ADRO, 29","CAPRIOLO",,"25031","BS","17.038","45,63376711944","9,93553343692","POINT (9.935533436917 45.633767119438)"
"MI0418","A.S.F. COMUNALE N.1 SOLARO","02640870966","VIA VARESE, 44","SOLARO",,"20033","MI","15.213","45,61808231548","9,07914701341","POINT (9.079147013407 45.618082315483)"
"MI8107","LISSONE FARMACIE S.P.A.","02787850961","VIA LUCIANO MANARA, 21","LISSONE",,"20851","MB","108.028","45,6171139","9,24189026","POINT (9.24189026 45.6171139)"
"MI8029","S. VALERIA","02814540965","VIA GIUSEPPE GARIBALDI, 103","SEREGNO",,"20038","MB","108.039","45,649645","9,20482918","POINT (9.20482918 45.649645)"
"VA0502","FARMACIA COMUNALE 1 CASSANO MAGNAGO","02343920126","VIA GUGLIELMO MARCONI","CASSANO MAGNAGO",,"21012","VA","12.040","45,67621150551","8,82225002107","POINT (8.822250021073 45.676211505512)"
"MN0304","FARMACIA ESSENZA SRL","02601990209","VIA MADRID","CASTEL GOFFREDO",,"46042","MN","20.015","45,2943263181","10,4650182605","POINT (10.4650182605 45.2943263181)"
"BS0638","FARM. COMUNALE CASTEGNATO","02739590988","VIA LARGO ILLA ROMAGNOLI","CASTEGNATO",,"25045","BS","17.040","45,55487040223","10,10979760443","POINT (10.109797604433 45.554870402233)"
"VA0254","FARMACIA SAN ROCCO","02770960124","VIA LUIGI CADORNA, 40","FAGNANO OLONA",,"21054","VA","12.067","45,67764889713","8,86740496795","POINT (8.86740496795 45.677648897133)"
"MI1975","CANOSSA SRL","12021210963","CORSO SEMPIONE, 67","MILANO",,"20149","MI","15.146","45,48442800785","9,16006900797","POINT (9.160069007967 45.484428007847)"
"MI6030","DE CARLO SNC","04950050965","VIA IV NOVEMBRE, 32","VIMODRONE",,"20055","MI","15.242","45,51192790061","9,28518852651","POINT (9.285188526514 45.511927900609)"
"MI4267","SAN VITTORE - ITALIA","12283700966","PIAZZA ITALIA","SAN VITTORE OLONA",,"20028","MI","15.201","45,58596900226","8,94238503135","POINT (8.942385031349 45.585969002259)"
"BG0767","FARMACIA SAN GIOVANNI S.A.S. DELLE DR.SSE CLAUDIA E LINDA GIANNETTI E C.","04721520163","VIA RISORGIMENTO, 38","TREVIOLO",,"24048","BG","16.220","45,6672423872","9,6062471855","POINT (9.6062471855 45.6672423872)"
"MI1809","ORIO SNC","07830220963","PIAZZA 6 FEBBRAIO, 16","MILANO",,"20145","MI","15.146","45,47756658191","9,16158470752","POINT (9.161584707518 45.477566581907)"
"MI1770","LORENTEGGIO SNC","13457600156","VIA LORENTEGGIO, 208","MILANO",,"20147","MI","15.146","45,44703197919","9,1269418826","POINT (9.126941882599 45.447031979192)"
"MI1424","BIZZOZERO CROCI PAOLO &C.SAS","02349550968","CORSO DEL POPOLO, 59","SEREGNO",,"20038","MB","108.039","45,649645","9,20482918","POINT (9.20482918 45.649645)"
"MI6092","FARMAKAL SAS FARMACIA VERDI","08275950965","VIA GIUSEPPE VERDI 40/B","CERNUSCO SUL NAVIGLIO",,"20063","MI","15.070","45,52825832066","9,33792578491","POINT (9.337925784913 45.528258320656)"
"MN0290","FARMACIA DOTT.SSA CASTELFRANCO MATILDE E C. S.A.S.","02553780202","VIA GIACOMO MATTEOTTI, 224","POGGIO RUSCO",,"46025","MN","20.042","44,97753161703","11,12343762588","POINT (11.123437625879 44.977531617031)"
"MI6037","MELCHIONDA SAS","05283800968","VIALE LONGARONE, 3","ZIBIDO SAN GIACOMO",,"20058","MI","15.247","45,36734321405","9,11486599088","POINT (9.114865990875 45.367343214046)"
"MI8242","FARMACIA CORRADA SRL","12695920962","VIA ANTONIO VIVALDI,13/15","USMATE VELATE",,"20865","MB","108.044","45,64119","9,36775","POINT (9.36775 45.64119)"
"LO0047","CALZA","09760100157","PIAZZA DELLA PACE","CASTELGERUNDO",,"26844","LO","98.062","45,19031050391","9,74208380549","POINT (9.742083805493 45.19031050391)"
"BS0628","F. ZERBIO DI ANNA E PAOLA ZERBIO SNC","03274440985","VIA ALCIDE DE GASPERI, 74","CASTELCOVATI",,"25030","BS","17.041","45,501898702","9,94732191318","POINT (9.947321913181 45.501898702002)"
"BS0803","FARM. ZAMPEDRI GIOVANNI GIORGIO SAS","04227810985","DICIOTTESIMA TRAVERSA VILLAGGIO SERENO, 93","BRESCIA",,"25125","BS","17.029","45,50777399703","10,182633116","POINT (10.182633115995 45.507773997033)"
"BS0789","FARM. SAN MARTINO CULTRERA SAS","04151360981","PIAZZA PER LA CONCORDIA,1","DESENZANO DEL GARDA","S. MARTINO DELLA BATTAGLIA","25015","BS","17.067","45,43879","10,59882","POINT (10.59882 45.43879)"
"CO0485","FARMACIA DEL VIALE SRL","03716680131","VIALE LOMBARDIA, 54","MARIANO COMENSE",,"22066","CO","13.143","45,6883147013","9,181635561","POINT (9.181635561 45.6883147013)"
"BS0473","FARM. COMUNALE DESENZANO","03499620981","VIA ERIDIO, 2","DESENZANO DEL GARDA",,"25015","BS","17.067","45,46402649743","10,55206507936","POINT (10.552065079358 45.464026497427)"
"CO0487","FARMACIA SAN MARTINO SNC DI SANTANGELO R. & C.","03592080125","VIA SAN MARTINO, 15","MOZZATE",,"22076","CO","13.159","45,6690144891","8,9645938058","POINT (8.9645938058 45.6690144891)"
"BG0772","FARMACIA DI NESE S.A.S. DI ALZANO FARMA S.R.L.","04793670169","VIA EUROPA 67F","ALZANO LOMBARDO","NESE","24022","BG","16.008","45,73488790809","9,72006203128","POINT (9.72006203128 45.734887908089)"
"MI4156","DELLA CORTE SNC","09925630965","VIA MAGENTA, 33","BOLLATE",,"20021","MI","15.027","45,5417520113","9,1150924699","POINT (9.1150924699 45.5417520113)"
"VA0441","FARMACIA BELFORTE DI DORI ADRIANO E GIORGIO SNC","03856780121","VIALE BELFORTE 69D","VARESE",,"21100","VA","12.133","45,81953922092","8,84210000226","POINT (8.842100002264 45.81953922092)"
"SO0124","ACINQUE FARMACIE SRL","00962350146","VIA A. MAFFEI, 32","SONDRIO",,"23100","SO","14.061","46,16519918487","9,86236822319","POINT (9.862368223193 46.165199184867)"
"BS0834","FARM. PARI FRATELLI SRL","04400590982","VIA ROMA","CALVISANO",,"25012","BS","17.034","45,34878519846","10,34298047439","POINT (10.342980474393 45.348785198456)"
"MI0047","COOP.FARM.VITTORIA","00774640155","VIA FONTANA, 1","MILANO",,"20122","MI","15.146","45,46208118343","9,20340696778","POINT (9.203406967783 45.462081183429)"
"BG0386","AREZZI DI DR.SSA MARIA RILLOSI","02576040162","PIAZZA TREDICI MARTIRI, 12","LOVERE",,"24065","BG","16.128","45,81666318039","10,0747499755","POINT (10.0747499755 45.816663180393)"
"BG0558","FARMACIA SAN MICHELE S.R.L.","03707320168","VIA CESARE BATTISTI","CHIUDUNO",,"24060","BG","16.073","45,65070321581","9,85083086875","POINT (9.850830868748 45.650703215809)"
"MI1936","MAC MAHON SRL","11028410964","VIA PRINCIPE EUGENIO, 19","MILANO",,"20155","MI","15.146","45,4896669907","9,1640461372","POINT (9.164046137204 45.489666990698)"
"MI1907","DURINI FARMA ACQUISITION SRL","02489000998","GALLERIA PASSARELLA, 1","MILANO",,"20122","MI","15.146","45,46567421195","9,1971808901","POINT (9.197180890104 45.465674211954)"
"MI4272","PHARMANOW SRL","13897610963","VIA BELLONE, 1","GAGGIANO","VIGANO CERTOSINO","20083","MI","15.103","45,37920573959","9,02565626439","POINT (9.025656264386 45.379205739594)"
"MI6104","VALLEAMBROSIA SNC","08742290961","VIA VALLEAMBROSIA, 45","ROZZANO",,"20089","MI","15.189","45,39974957956","9,15459889414","POINT (9.154598894135 45.39974957956)"
"MI1569","A.S.C. SRL COMUNALE N.2 NOVATE MILANESE","11670260154","VIA CARLO AMORETTI, 1","NOVATE MILANESE",,"20026","MI","15.157","45,52033029754","9,14958450438","POINT (9.14958450438 45.520330297537)"
"MI1717","PAOLO SARPI SRL","05565080966","VIA PAOLO SARPI, 25","MILANO",,"20154","MI","15.146","45,48134380275","9,17614248077","POINT (9.176142480772 45.481343802754)"
"VA0452","FARMACIA FORNI S.R.L.","03926240122","CORSO ITALIA, 17","SARONNO",,"21047","VA","12.119","45,62573780102","9,03631951149","POINT (9.036319511494 45.62573780102)"
"MI0410","A.F.M. N. 44","13195220150","PIAZZA ROSA SCOLARI, 3","MILANO",,"20151","MI","15.146","45,49039449798","9,10079512238","POINT (9.100795122376 45.490394497984)"
"BG0762","FARMACIA MAZZOLENI - BERBENNO S.R.L.","04717080164","VIA PAPA GIOVANNI XXIII, 33","BERBENNO",,"24030","BG","16.023","45,81487050085","9,57122298403","POINT (9.571222984032 45.814870500851)"
"BG0657","FAO S.R.L.","04292520162","VIA MONTANELLI, 2","ARDESIO",,"24020","BG","16.012","45,93676420205","9,9315233668","POINT (9.931523366799 45.936764202051)"
"MI6097","NUOVA DEL DR. BAIETTA LUCA","08587870968","VIA GIUSEPPE DI VITTORIO, 47","SAN DONATO MILANESE",,"20097","MI","15.192","45,40513520381","9,26778643824","POINT (9.267786438236 45.405135203807)"
"LO0082","NAVILLI SNC","04767160965","PIAZZA XX SETTEMBRE, 6","CODOGNO",,"26845","LO","98.019","45,16024118064","9,70423347769","POINT (9.704233477686 45.16024118064)"
"LC0157","FARMACIA CREMELLA  (AFM S.P.A.)","01809291204","VIA LUIGI CADORNA","CREMELLA",,"23894","LC","97.028","45,73973118129","9,31115608165","POINT (9.311156081646 45.739731181292)"
"CO0357","FARMACIA LOCATELLI","02485330134","VIA STATALE, 93","TREMEZZINA","LENNO","22016","CO","13.252","45,97181350737","9,19409157205","POINT (9.194091572051 45.971813507365)"
"MI4245","SALVIA SRL","12449700967","VIA VALERA, 25","ARESE",,"20044","MI","15.009","45,5489505993","9,0699737748","POINT (9.0699737748 45.5489505993)"
"VA0462","LAFARMACIA.ISPRA S.R.L.","04039060126","VIA MAZZINI, 351","ISPRA",,"21027","VA","12.084","45,81654030169","8,61437903187","POINT (8.61437903187 45.816540301692)"
"BG0649","FARM. MARPICATI S.R.L.","10138950968","VIA CIRCONVALLAZIONE SUD, 4","CISERANO",,"24040","BG","16.075","45,58570830412","9,60221959725","POINT (9.602219597251 45.585708304115)"
"PV0496","FARMACIA PASOTTI","02626440180","VIA MOLINO","PIETRA DE' GIORGI","SCORZOLETTA","27040","PV","18.111","45,0113236997","9,2525996451","POINT (9.2525996451 45.0113236997)"
"BG0339","FARMACIA BELLAVITI DI BELLAVITI ALBERTO & C. S.R.L.","02260580168","VIA ALESSANDRO MANZONI, 2","OSIO SOPRA",,"24040","BG","16.152","45,63036050444","9,59010640606","POINT (9.590106406058 45.63036050444)"
"VA0238","FARMACIA BOMBARDELLI","02373430129","VIA AUSONIO, 2","VARESE","S. AMBROGIO","21100","VA","12.133","45,84387578342","8,80603937842","POINT (8.806039378422 45.843875783423)"
"CR0111","CAUZZI","00867760191","VIA GIUSEPPE MAZZINI","PIEVE SAN GIACOMO",,"26035","CR","19.075","45,12720745063","10,18757755877","POINT (10.187577558769 45.127207450628)"
"CO0524","FARMACIA REGINA SAS DI ANNA MARIA  BUZZI & C.","03985620131","VIA RANZATO, 24","MOLTRASIO",,"22010","CO","13.152","45,86341999279","9,10334900446","POINT (9.103349004455 45.863419992786)"
"MI2055","DELLA ROGGIA","05632870878","VIALE TOSCANA, 17","MILANO",,"20136","MI","15.146","45,44616009362","9,19537081811","POINT (9.195370818114 45.446160093623)"
"PV0497","FARMACIA SAN GENESIO S.N.C.","02587560182","VIA RIVIERA, 10","SAN GENESIO ED UNITI",,"27010","PV","18.135","45,23356616573","9,17962932026","POINT (9.179629320255 45.233566165727)"
"BG0482","FARM.ALBEN S.N.C.","02799970161","VIA SAN CARLO, 1","VILLA D'ADDA",,"24030","BG","16.238","45,71394408853","9,46324881607","POINT (9.463248816069 45.713944088534)"
"CO0427","LB FARMA SNC FARMACIA LONGONI","02754020135","VIA CESARE BATTISTI","LOCATE VARESINO",,"22070","CO","13.131","45,68735539247","8,93486897877","POINT (8.934868978772 45.687355392467)"
"MI0700","A.F.M. N. 21","13195220150","VIA GIAN RINALDO CARLI, 14","MILANO",,"20161","MI","15.146","45,52112791944","9,17124719786","POINT (9.171247197861 45.521127919443)"
"MI4192","SAN PAOLO SAS","10485620966","VIA NOVARA 63/A","LEGNANO",,"20025","MI","15.118","45,58920389302","8,89595398162","POINT (8.895953981623 45.589203893016)"
"BG0205","YGEA S.R.L. COMUNALE N.2","02502530161","VIALE ORTIGARA, 19","TREVIGLIO",,"24047","BG","16.219","45,52833019548","9,59003557898","POINT (9.590035578976 45.528330195476)"
"MN0309","FARMACIA CREMASCHI DI DR. PIETRO CREMASCHI & C. S.A.S.","02613330204","PIAZZA GIACOMO MATTEOTTI, 19","OSTIGLIA",,"46035","MN","20.038","45,06554428258","11,1330084182","POINT (11.133008418201 45.065544282582)"
"MI1820","NOVARA SRL","08267990961","VIA NOVARA,90","MILANO",,"20153","MI","15.146","45,47247759","9,11970245","POINT (9.11970245 45.47247759)"
"VA0275","FARMACIA PIANORI","05187100960","CORSO PAOLO BERNACCHI, 50","TRADATE",,"21049","VA","12.127","45,71294819271","8,90548923468","POINT (8.905489234675 45.712948192709)"
"MI4019","SAN FEDELE SNC","03326170960","VIA SEMPIONE, 121","PERO",,"20016","MI","15.170","45,51050021104","9,08666046759","POINT (9.086660467594 45.510500211041)"
"CR0216","CLERICI BAGOZZI ANNA MARIA","02393420209","VIA GIACOMO MATTEOTTI, 14","OSTIANO",,"26032","CR","19.064","45,22383061481","10,25064656057","POINT (10.25064656057 45.223830614809)"
"BS0825","LE NUOVE FARMACIE DI OSPITALETTO SRL","11868190965","PIAZZA ALDO MORO, 8","OSPITALETTO",,"25035","BS","17.127","45,55616318507","10,07429659836","POINT (10.074296598357 45.556163185069)"
"BS0433","FARM. GANDOSSI M. E C SNC","03240870174","VIA MIER, 27","ISEO",,"25049","BS","17.085","45,65743929039","10,04758263475","POINT (10.047582634747 45.657439290386)"
"BG0424","F S PAOLO DR GUERZONI","02772620163","VIA PAPA GIOVANNI XXIII, 25","SAN PAOLO D'ARGON",,"24060","BG","16.189","45,68760219761","9,8035624669","POINT (9.803562466895 45.687602197606)"
"PV0313","FARMACIA CLERICI ZERBI S.N.C.","01513600187","VIA MARCONI, 65","VILLANTERIO",,"27019","PV","18.180","45,21486579218","9,36054761957","POINT (9.360547619574 45.214865792177)"
"CO0241","FARMACIA COMUNALE","03681960138","VIA DON FELICE BORGHI, 3","CERMENATE",,"22072","CO","13.064","45,70417908752","9,09277364104","POINT (9.092773641037 45.704179087516)"
"PV0413","FARMACIE CORNALBA S.N.C.","02181760188","VIA GIOVANNI MUSSINI, 6","TROMELLO",,"27020","PV","18.164","45,20949362088","8,87186799612","POINT (8.871867996115 45.209493620884)"
"PV0377","FARMACIA LEGNAZZI S.A.S.","01984420180","VIA ALESSANDRO SANTAGOSTINO, 37","CASORATE PRIMO",,"27022","PV","18.034","45,31076779836","9,02088876302","POINT (9.020888763024 45.310767798364)"
"MI2006","FALQUI MILANO SRL","12620740964","VIALE ZARA, 145","MILANO",,"20159","MI","15.146","45,50084228884","9,19707167391","POINT (9.197071673906 45.500842288835)"
"BG0734","FARMACIA ALGISI S.N.C. - DR.RI PAOLO E LAURA ALGISI & C.","04560290167","VIA SUARDI, 10","TRESCORE BALNEARIO",,"24069","BG","16.218","45,69542691377","9,84536008437","POINT (9.845360084365 45.695426913768)"
"PV0359","FARMACIA CARPANI","01868350180","PIAZZA 5 MARTIRI, 6","CORNALE E BASTIDA",,"27056","PV","18.191","45,042069715","8,91046406185","POINT (8.910464061848 45.042069715002)"
"VA0321","FARMACIA DI GEMONIO SAS DI BIANCHI DOTT.SSA MARIA ELENA","03215270129","VIA VERDI, 18","GEMONIO",,"21036","VA","12.074","45,87665770011","8,67379339816","POINT (8.673793398158 45.876657700109)"
"LC0181","FARMACIA ARIANO SRL","03742920139","VIA LAZZARETTO, 46","OGGIONO",,"23848","LC","97.057","45,78864989606","9,3480967215","POINT (9.348096721502 45.788649896061)"
"PV0177","FARMACIA MORELLI","01587340181","VIA ROMA, 14","ROVESCALA",,"27040","PV","18.131","45,01118543436","9,34884932379","POINT (9.348849323793 45.011185434363)"
"MI0128","ASFMC BRESSO N.3","12987740151","VIA PIAVE, 23","BRESSO",,"20091","MI","15.032","45,54029460789","9,19645778332","POINT (9.196457783317 45.540294607887)"
"LC0205","FARMACIA DR. LIDIO BASAGLIA  SRL","03988600130","VIA IV NOVEMBRE, 3","BARZANO'",,"23891","LC","97.006","45,73556161341","9,31900322279","POINT (9.319003222785 45.735561613407)"
"CO0401","FARMACIA ARIENTI SNC DEI DOTT.RI ANDREA MARIO E MARCELLA ARIENTI","03008550133","VIA MILANO, 165","COMO",,"22100","CO","13.075","45,80251239045","9,08650431274","POINT (9.086504312738 45.802512390447)"
"BS7001","FARMACIA DEL BRAVO S.N.C. DEI DOTTORI FABRIZIO GRAVA ED ADELE GRAVA","02123670982","P.ZZA ALPINI 2C","ANGOLO TERME",,"25040","BS","17.006","45,9070575","10,1323556","POINT (10.1323556 45.9070575)"
"BG0510","LAFARMACIA.SANGALLI S.R.L.","03365860166","VIA TORQUATO TASSO, 28","BERGAMO",,"24060","BG","16.024","45,68092420962","9,94561468714","POINT (9.945614687142 45.680924209618)"
